measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Number,2002,1986212.45782,2652194.26885,1323085.60595
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Rabies,Percent,2002,0.000789407231909,0.00105242135969,0.000539158569307
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Number,2002,4412870.97666,6542027.70111,3011475.81529
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal nematode infections,Percent,2002,0.00174583497236,0.00251082249898,0.00121771439096
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,2002,145121266.064,155645366.105,134230240.461
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,2002,0.057681822283,0.0634360331647,0.0522995239328
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,2002,5380833.93294,8031857.05391,3408935.49066
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,2002,0.00212643290853,0.00305417588368,0.00146063915435
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,2002,3180136.82901,4748451.06057,2041244.75363
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,2002,0.0012564581876,0.00180765344347,0.000851217070573
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,2002,26091360.4423,28891608.0031,22792280.2943
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,2002,0.0103733450878,0.0120169760671,0.00888816328401
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,2002,7703536.69231,9360789.1464,6633962.30936
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,2002,0.00306125646805,0.0036775944175,0.00256766527843
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,2002,453428.678561,656107.968874,318356.538716
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,2002,0.000180081767566,0.000255399080434,0.000125753047815
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,2002,11567331.4798,20458884.0351,5465592.82954
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,2002,0.00460249477035,0.00852209942064,0.00218045299678
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,2002,10149530.8754,13395146.9397,5767786.10324
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,2002,0.00403015337808,0.00530520885213,0.00231245622629
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,2002,41210490.2167,82392759.8995,16620710.9345
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,2002,0.0163536390994,0.0316644779426,0.00635801204938
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,2002,1115190.25236,1273896.70188,970778.903989
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,2002,0.000442606581388,0.000492946933789,0.000391700754678
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,2002,77255998.4318,90787623.0991,64192270.8282
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,2002,0.0306894076314,0.0361360988457,0.0252332113647
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,2002,237945.633895,260215.027003,219272.984278
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,2002,9.44597284306e-05,0.000100144867753,8.90067663352e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,2002,1165448.51936,1739167.30987,744423.574661
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,2002,0.000463071730513,0.000705946378262,0.000295586564992
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Number,2003,61468143.5617,64265996.802,58880204.6381
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Percent,2003,0.024464125887,0.0260776489939,0.0228286336168
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Number,2003,97341448.1016,102946762.455,92480517.7754
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,2003,0.0387416750229,0.0413962424885,0.0356590884237
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,2003,122279083.928,143603553.029,104735895.249
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,2003,0.0486698564626,0.0578657736376,0.041457861642
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,2003,13531711.0168,21841320.8392,7675581.26799
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,2003,0.00538005502256,0.0083560966741,0.00297340580446
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,2003,141502321.278,150587997.58,132094853.07
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,2003,0.0563353405724,0.0615169704094,0.0513204937528
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,2003,5418910.76971,8068881.33839,3442417.22996
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,2003,0.00214469432813,0.00306772765024,0.00147223069688
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,2003,3171231.58062,4755544.27904,2038743.68715
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,2003,0.00125480290175,0.00180985263635,0.000855051032463
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,2003,25832397.9759,28686342.072,22821417.5921
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,2003,0.0102864136894,0.0116920437055,0.00884441604446
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,2003,7615869.84849,9210513.58472,6627727.46015
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,2003,0.00303109473302,0.00363784418189,0.00258709792564
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,2003,391543.315365,600155.073751,282267.222198
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,2003,0.000155849743088,0.000241962426796,0.000109593869311
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,2003,11045694.4737,20686652.01,5227765.6527
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,2003,0.00440002679985,0.00818323132959,0.00201243745125
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,2003,9094824.36504,11914453.1689,5252737.33416
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,2003,0.00361767024227,0.00470321524861,0.00211793538338
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,2003,35489202.2121,71247070.4615,13953513.4926
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,2003,0.0141057928788,0.0274041274626,0.00545141492299
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,2003,1097277.83133,1266334.55616,949778.027466
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,2003,0.00043618921527,0.000482496907861,0.000386307149425
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,2003,78879195.7391,95686771.9739,67018554.5206
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,2003,0.0313902578225,0.0377726114087,0.0264316636865
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,2003,235535.799333,256738.329782,216899.232423
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,2003,9.3649247689e-05,9.91415630073e-05,8.77859235838e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,2003,1330581.62038,1998042.82926,842528.34967
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,2003,0.000529703840061,0.000805617655381,0.000338747008505
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Number,2001,25618540.6929,31811421.4302,20931967.5952
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Neonatal sepsis and other neonatal infections,Percent,2001,0.0101926545615,0.0126032495232,0.00812757573226
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2001,126781.981365,167723.906356,82026.362703
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2001,5.04991422562e-05,6.72173610913e-05,3.28860435236e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,African trypanosomiasis,Number,2004,760450.167691,1227832.88597,408412.439457
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,African trypanosomiasis,Percent,2004,0.000302655113771,0.000520251889072,0.000160646666103
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Schistosomiasis,Number,2004,2485559.96458,4175054.47914,1469458.11918
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Schistosomiasis,Percent,2004,0.000982738041703,0.00159051224242,0.000610686093329
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cysticercosis,Number,2004,541005.895398,681538.06754,403476.178524
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cysticercosis,Percent,2004,0.000214351420079,0.000259685670734,0.000164676954556
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cystic echinococcosis,Number,2004,232371.617201,292839.832014,178172.908317
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Cystic echinococcosis,Percent,2004,9.19879562911e-05,0.000111496780883,7.46059842211e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lymphatic filariasis,Number,2004,1948877.89768,3578781.74709,866348.437257
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lymphatic filariasis,Percent,2004,0.000769116544571,0.0013606467129,0.000350702724261
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Number,2009,52183643.0845,54551221.8754,50111153.0884
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tuberculosis,Percent,2009,0.0212217041137,0.022853373718,0.0196954346645
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Number,2009,92854616.8891,97383363.1385,88453135.6401
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,HIV/AIDS,Percent,2009,0.0377631702718,0.0407321382056,0.034735686107
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Number,2009,103124666.766,125234665.549,89675348.9841
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diarrheal diseases,Percent,2009,0.0419402446832,0.0510729599038,0.0367498130501
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Number,2009,12104075.4511,19255371.5968,7069691.87134
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Intestinal infectious diseases,Percent,2009,0.00491531929207,0.00768850915787,0.00284398500518
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Number,2009,120269253.03,126922274.217,114378542.549
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Lower respiratory infections,Percent,2009,0.0489216502506,0.0532042123904,0.0445459510435
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Number,2009,5659244.9882,8430337.2732,3575227.80123
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Upper respiratory infections,Percent,2009,0.00228667426242,0.00326911079403,0.00158287525453
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Number,2009,3167296.92019,4742928.24662,2033635.76549
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Otitis media,Percent,2009,0.0012793501536,0.0018295875925,0.000872496330409
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Number,2009,24380576.6935,28992258.6761,21296856.2738
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Meningitis,Percent,2009,0.00991599396687,0.0120649581693,0.00855209751405
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Number,2009,7137390.51006,8516604.49312,6297021.01436
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Encephalitis,Percent,2009,0.002900112365,0.00347947829971,0.002564880394
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Number,2009,176005.88062,251826.442014,125173.968983
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Diphtheria,Percent,2009,7.15520867258e-05,0.00010405142658,5.01060196445e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Number,2009,8622309.05254,15115624.1968,4228317.46404
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Whooping cough,Percent,2009,0.00350432960648,0.00603588995161,0.00178703417106
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Number,2009,4607199.30407,5648174.98096,2881145.6926
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Tetanus,Percent,2009,0.00187368624966,0.00230248717591,0.00118567658812
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Number,2009,13701386.1393,28196603.1878,5446089.15115
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Measles,Percent,2009,0.00556314731047,0.0110498934312,0.00213229772835
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Number,2009,1001795.6725,1147040.8146,863194.509372
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Varicella and herpes zoster,Percent,2009,0.000406653310153,0.000453365477171,0.000360665942195
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Number,2009,72536231.2698,83288760.582,61337467.4835
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Malaria,Percent,2009,0.0294946075777,0.0344641446459,0.0241531499596
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Number,2009,223228.393782,248896.436465,200300.462066
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Chagas disease,Percent,2009,9.0640388122e-05,9.59840404184e-05,8.49538917247e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Number,2009,1682641.69726,2501759.41796,1072999.76447
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leishmaniasis,Percent,2009,0.000684491103914,0.00103471005931,0.000436520778688
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Number,2002,129788.615969,172083.283042,84433.1929294
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Maternal deaths aggravated by HIV/AIDS,Percent,2002,5.16144832802e-05,6.85400322772e-05,3.36701826253e-05
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Number,2003,15426733.856,22254893.9378,9521198.08801
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Sexually transmitted diseases excluding HIV,Percent,2003,0.00613428674698,0.00909324691378,0.00394520891655
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Hepatitis,Number,2003,8084898.03098,8600665.98308,7601673.11515
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Hepatitis,Percent,2003,0.00321829568368,0.0034770604999,0.00297857093953
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leprosy,Number,2003,30577.7678329,43207.9936825,20927.2374021
DALYs (Disability-Adjusted Life Years),Global,Both,All Ages,Leprosy,Percent,2003,1.20973859178e-05,1.63041837291e-05,8.8349915335e-06
